0.358333000,-0.666341,0.378514,0.095629,0.007973,0.016576,0.032493,0.999303
0.366667000,-0.648138,0.406522,0.062697,-0.031998,0.017375,-0.002622,0.999333
0.375000000,-0.626264,0.502992,-0.027752,-0.115733,0.011153,-0.017468,0.993064
0.383333000,-0.636428,0.577954,-0.082205,-0.077653,-0.005820,0.006564,0.996942
0.391667000,-0.640429,0.613871,-0.108680,-0.041254,-0.007030,-0.003818,0.999117
0.400000000,-0.681160,0.724827,-0.174694,-0.095553,-0.013384,0.041935,0.994451
0.408333000,-0.709197,0.857978,-0.266742,-0.124393,-0.005330,0.035676,0.991577
0.416667000,-0.708814,0.913671,-0.312355,-0.042379,0.025812,0.033649,0.998201
0.425000000,-0.693244,0.905333,-0.314450,0.019289,0.031360,0.016560,0.999185
0.433333000,-0.684785,0.934440,-0.343156,-0.018684,0.027710,0.023397,0.999167
0.441667000,-0.690710,0.996446,-0.390537,-0.054470,0.011693,0.023973,0.998159
0.450000000,-0.690651,1.009454,-0.401214,0.000227,0.020593,0.024910,0.999478
0.458333000,-0.691362,0.993630,-0.387707,0.029504,0.016539,0.020088,0.999226
0.466667000,-0.694348,0.992859,-0.385303,0.009507,0.008835,0.014522,0.999810
0.475000000,-0.696831,1.012093,-0.399708,-0.018405,0.001201,0.004652,0.999819
0.483333000,-0.697362,0.996067,-0.386228,0.020294,0.003030,0.004357,0.999780
0.491667000,-0.695603,0.936668,-0.338475,0.066912,0.003806,0.002410,0.997749
0.500000000,-0.682101,0.903691,-0.319416,0.028326,0.003130,-0.013685,0.999500
0.508333000,-0.660228,0.910752,-0.338194,-0.021210,0.005831,-0.022985,0.999494
0.516667000,-0.644683,0.892164,-0.332178,0.009634,0.001829,-0.018425,0.999782
0.525000000,-0.616693,0.836241,-0.302896,0.044653,0.005548,-0.029178,0.998561
0.533333000,-0.607255,0.800612,-0.279346,0.018669,-0.017587,-0.033094,0.999123
0.541667000,-0.603404,0.794628,-0.276712,-0.014345,-0.022701,-0.034140,0.999056
0.550000000,-0.605537,0.751663,-0.240267,0.020377,-0.037694,-0.041432,0.998222
0.558333000,-0.616478,0.677582,-0.173275,0.063498,-0.036653,-0.025735,0.996977
0.566667000,-0.602573,0.605371,-0.122568,0.043763,-0.033336,-0.055193,0.996959
0.575000000,-0.605483,0.636554,-0.146019,-0.046115,-0.017933,-0.020419,0.998566
0.583333000,-0.599691,0.662158,-0.170059,-0.038988,-0.007668,-0.018631,0.999037
0.591667000,-0.607365,0.679674,-0.179563,-0.027025,-0.018367,-0.013341,0.999377
0.600000000,-0.610124,0.736116,-0.223743,-0.078074,-0.022147,-0.028056,0.996307
0.608333000,-0.629746,0.847372,-0.302963,-0.124575,-0.024035,-0.007126,0.991893
0.616667000,-0.632644,0.897738,-0.342408,-0.055941,-0.003821,-0.001206,0.998426
0.625000000,-0.651730,0.890567,-0.325087,0.011547,-0.015943,0.006082,0.999788
0.633333000,-0.704501,0.945090,-0.338568,-0.036679,-0.028218,0.036715,0.998254
0.641667000,-0.740806,1.023036,-0.381153,-0.075865,-0.027624,0.014149,0.996635
0.650000000,-0.778651,1.047357,-0.378778,-0.009558,-0.018424,0.028130,0.999389
0.658333000,-0.823650,1.015779,-0.326182,0.060636,-0.011535,0.043507,0.997145
0.666667000,-0.837973,1.023507,-0.324014,-0.005456,-0.011559,0.005035,0.999906
0.675000000,-0.857029,1.041304,-0.327435,-0.016904,-0.017170,0.004338,0.999700
0.683333000,-0.838951,1.004850,-0.307986,0.025892,-0.000901,-0.024350,0.999368
0.691667000,-0.840624,0.951782,-0.263397,0.071151,0.017687,0.020737,0.997093
0.700000000,-0.799869,0.925458,-0.265678,0.007974,0.014082,-0.036914,0.999187
0.708333000,-0.777057,0.943172,-0.293602,-0.029064,0.011715,-0.016379,0.999375
0.716667000,-0.753286,0.928851,-0.295773,0.010404,0.017934,-0.009891,0.999736
0.725000000,-0.730039,0.897707,-0.283827,0.027486,0.015135,-0.012552,0.999429
0.733333000,-0.708280,0.911155,-0.307582,-0.020165,0.016130,-0.009278,0.999623
0.741667000,-0.697036,0.968860,-0.361515,-0.071582,0.001990,-0.013609,0.997340
0.750000000,-0.687984,0.995365,-0.388543,-0.032568,0.005253,-0.005688,0.999440
0.758333000,-0.670125,0.993052,-0.397053,0.003412,0.020552,0.001109,0.999782
0.766667000,-0.660125,1.034760,-0.437213,-0.044612,0.012662,0.002768,0.998920
0.775000000,-0.656868,1.096267,-0.489817,-0.072429,-0.002209,-0.007825,0.997340
0.783333000,-0.656756,1.115172,-0.505429,-0.014594,0.008731,0.010773,0.999797
0.791667000,-0.659858,1.075047,-0.470336,0.052445,0.008616,0.013326,0.998498
0.800000000,-0.667788,1.080063,-0.469755,0.003054,0.003313,0.014554,0.999884
0.808333000,-0.671797,1.079708,-0.467087,0.002317,-0.001713,0.003322,0.999990
0.816667000,-0.681447,1.054706,-0.440753,0.039897,0.007445,0.020660,0.998962
0.825000000,-0.685446,1.004413,-0.396956,0.063597,0.007803,0.013408,0.997855
0.833333000,-0.693544,0.980964,-0.372917,0.036291,0.006332,0.017589,0.999166
0.841667000,-0.704098,0.989434,-0.373718,0.002237,0.004696,0.019710,0.999792
0.850000000,-0.728931,0.964616,-0.338704,0.043433,-0.003849,0.027333,0.998675
0.858333000,-0.751881,0.902325,-0.274061,0.088146,0.005050,0.033181,0.995542
0.866667000,-0.788691,0.872983,-0.228396,0.048971,-0.016250,0.028657,0.998257
0.875000000,-0.844978,0.893416,-0.212144,-0.006383,-0.040207,0.025891,0.998835
0.883333000,-0.883983,0.867174,-0.167840,0.031558,-0.038454,0.006188,0.998743
0.891667000,-0.900149,0.817130,-0.117519,0.044797,-0.031380,-0.014525,0.998398
0.900000000,-0.913446,0.806369,-0.100965,0.001818,-0.027429,-0.015803,0.999497
0.908333000,-0.923439,0.833383,-0.117147,-0.044944,-0.029545,-0.025693,0.998222
0.916667000,-0.921566,0.840022,-0.123611,-0.021639,-0.016613,-0.023916,0.999342
0.925000000,-0.910713,0.791588,-0.090344,0.037388,-0.010719,-0.026134,0.998902
0.933333000,-0.898935,0.793189,-0.098411,-0.015906,-0.006203,-0.024009,0.999566
0.941667000,-0.900223,0.843213,-0.138370,-0.065279,-0.014232,-0.018061,0.997602
0.950000000,-0.899169,0.867956,-0.159070,-0.032591,-0.005999,-0.009329,0.999407
0.958333000,-0.918199,0.865973,-0.146189,0.003472,-0.018972,0.002237,0.999811
0.966667000,-0.944711,0.896753,-0.155724,-0.023085,-0.014753,0.017570,0.999470
0.975000000,-0.965205,0.951364,-0.188347,-0.059333,-0.021390,0.000109,0.998009
0.983333000,-0.979990,0.972838,-0.197177,-0.019771,-0.011009,0.006250,0.999724
0.991667000,-0.971070,0.955934,-0.188309,0.009507,-0.003198,-0.015655,0.999827
1.000000000,-0.995522,0.971984,-0.187030,-0.016466,-0.025099,0.001665,0.999548
1.008333000,-1.052320,1.049879,-0.217702,-0.077123,-0.051877,0.009872,0.995622
1.016667000,-1.110456,1.110790,-0.233782,-0.053963,-0.047470,0.018599,0.997241
1.025000000,-1.148010,1.118434,-0.218042,0.002085,-0.026848,0.017355,0.999487
1.033333000,-1.195451,1.194483,-0.252997,-0.068711,-0.033314,0.022628,0.996823
1.041667000,-1.247545,1.272079,-0.286751,-0.060708,-0.025704,0.039711,0.997034
1.050000000,-1.271556,1.272386,-0.272959,0.012930,-0.007521,0.022466,0.999636
1.058333000,-1.287144,1.239167,-0.236364,0.058142,0.015974,0.036372,0.997518
1.066667000,-1.308597,1.229615,-0.215951,0.031935,0.008061,0.036531,0.998790
1.075000000,-1.328592,1.270587,-0.238111,-0.022744,0.009289,0.039109,0.998933
1.083333000,-1.351928,1.263794,-0.218908,0.025272,0.000208,0.030298,0.999221
1.091667000,-1.374675,1.251888,-0.195837,0.026699,-0.005335,0.023152,0.999361
1.100000000,-1.392375,1.268512,-0.199219,-0.011867,-0.010465,0.010861,0.999816
1.108333000,-1.416886,1.323873,-0.230716,-0.052936,-0.016120,0.013046,0.998383
1.116667000,-1.436663,1.332413,-0.226233,-0.002824,-0.012485,0.011176,0.999856
1.125000000,-1.418295,1.302780,-0.212134,0.030667,0.016360,-0.004835,0.999384
1.133333000,-1.412303,1.294034,-0.208192,0.006280,0.001375,-0.006125,0.999961
1.141667000,-1.396648,1.314983,-0.234389,-0.030585,0.006495,-0.013120,0.999425
1.150000000,-1.373749,1.307069,-0.240897,0.000013,0.011912,-0.015840,0.999804
1.158333000,-1.351596,1.260986,-0.215415,0.044752,0.014192,-0.012111,0.998824
1.166667000,-1.341029,1.261559,-0.221793,-0.003659,0.006810,-0.005672,0.999954
1.175000000,-1.338591,1.309942,-0.263006,-0.054199,0.001379,-0.001543,0.998528
1.183333000,-1.348194,1.324139,-0.269030,-0.009524,-0.002127,0.010309,0.999899
1.191667000,-1.356400,1.321906,-0.262245,0.009651,0.001060,0.012053,0.999880
1.200000000,-1.390134,1.363799,-0.277283,-0.024792,-0.007729,0.036226,0.999006
1.208333000,-1.395621,1.415458,-0.316780,-0.068305,-0.019973,-0.019799,0.997268
1.216667000,-1.416930,1.463128,-0.343990,-0.033447,0.003109,0.033285,0.998881
1.225000000,-1.413807,1.447193,-0.332444,0.026604,0.016515,0.014863,0.999399
1.233333000,-1.409947,1.454181,-0.340393,-0.008363,0.003165,-0.001264,0.999959
1.241667000,-1.387032,1.485061,-0.379232,-0.045706,0.009150,-0.020011,0.998713
1.250000000,-1.350037,1.481211,-0.397330,-0.012351,0.016166,-0.029610,0.999354
1.258333000,-1.331124,1.415296,-0.353402,0.075308,0.023884,0.001820,0.996873
1.266667000,-1.295415,1.410587,-0.370078,-0.004822,0.023819,-0.018469,0.999534
1.275000000,-1.261434,1.448636,-0.421323,-0.058719,0.014527,-0.028714,0.997756
1.283333000,-1.231523,1.457858,-0.446252,-0.018331,0.020673,-0.014562,0.999512
1.291667000,-1.185170,1.436494,-0.455272,0.012767,0.033500,-0.020978,0.999137
1.300000000,-1.164486,1.451108,-0.479374,-0.026457,0.008209,-0.017791,0.999458
1.308333000,-1.141503,1.494267,-0.528655,-0.062370,0.005857,-0.024838,0.997727
1.316667000,-1.128435,1.518847,-0.556707,-0.032824,0.006526,-0.009553,0.999394
1.325000000,-1.120288,1.488065,-0.535650,0.033597,0.007868,-0.001428,0.999403
1.333333000,-1.118498,1.483537,-0.532835,0.002930,-0.001070,-0.003540,0.999989
1.341667000,-1.114969,1.497990,-0.546914,-0.016044,0.003790,0.000010,0.999864
1.350000000,-1.109711,1.474357,-0.530201,0.022679,0.000556,-0.006023,0.999724
1.358333000,-1.093023,1.408614,-0.485099,0.072159,0.016900,-0.002656,0.997246
1.366667000,-1.076546,1.379055,-0.470050,0.033221,0.018454,-0.000087,0.999278
1.375000000,-1.074149,1.403302,-0.491552,-0.025745,0.004081,0.001949,0.999658
1.383333000,-1.073475,1.404994,-0.493252,0.004053,0.009102,0.010038,0.999900
1.391667000,-1.079672,1.359431,-0.451616,0.059545,0.006891,0.015187,0.998086
1.400000000,-1.107346,1.377926,-0.450704,-0.010906,-0.017206,0.015960,0.999665
1.408333000,-1.154503,1.457886,-0.489671,-0.080367,-0.041364,0.010301,0.995853
1.416667000,-1.207626,1.493829,-0.488571,-0.029254,-0.044265,0.016249,0.998459
1.425000000,-1.244638,1.492500,-0.465829,0.009146,-0.029692,0.013361,0.999428
1.433333000,-1.269014,1.506080,-0.462904,-0.011092,-0.021045,0.006788,0.999694
1.441667000,-1.280841,1.551065,-0.493532,-0.054043,-0.017991,-0.007427,0.998349
1.450000000,-1.269974,1.565982,-0.512294,-0.026884,-0.002058,-0.017420,0.999485
1.458333000,-1.259816,1.537829,-0.494671,0.025214,0.002375,-0.010322,0.999626
1.466667000,-1.248453,1.535178,-0.499062,-0.001470,0.006207,-0.007577,0.999951
1.475000000,-1.234516,1.545335,-0.515658,-0.021896,0.000732,-0.017970,0.999598
1.483333000,-1.231176,1.512985,-0.490591,0.028271,-0.007155,-0.012383,0.999498
1.491667000,-1.254931,1.455617,-0.428988,0.074762,-0.008627,0.019882,0.996966
1.500000000,-1.258709,1.437090,-0.411387,0.017583,-0.008095,-0.004526,0.999802
1.508333000,-1.269904,1.424239,-0.394228,0.012983,-0.013686,-0.001510,0.999821
1.516667000,-1.281596,1.383878,-0.353952,0.045095,-0.011810,0.001604,0.998912
1.525000000,-1.295553,1.317233,-0.290681,0.082668,-0.000957,0.015737,0.996452
1.533333000,-1.322714,1.310067,-0.269134,0.021664,-0.009669,0.023780,0.999436
1.541667000,-1.334018,1.302437,-0.256406,0.014716,-0.003029,0.011060,0.999826
1.550000000,-1.343541,1.296469,-0.246106,0.014362,0.001094,0.013571,0.999804
1.558333000,-1.366557,1.261987,-0.204492,0.061303,0.011006,0.040126,0.997252
1.566667000,-1.390493,1.239242,-0.172093,0.042804,0.000531,0.030748,0.998610
1.575000000,-1.413376,1.253552,-0.170884,0.001484,-0.000160,0.030022,0.999548
1.583333000,-1.426435,1.238673,-0.151241,0.033809,0.011952,0.030171,0.998901
1.591667000,-1.453974,1.189601,-0.095173,0.084498,0.018881,0.052700,0.994850
1.600000000,-1.458111,1.161508,-0.069802,0.044465,0.016039,0.023126,0.998614
1.608333000,-1.493506,1.184133,-0.068222,-0.006333,-0.012455,0.031898,0.999393
1.616667000,-1.507421,1.179784,-0.056779,0.009585,-0.007989,0.008640,0.999885
1.625000000,-1.529927,1.148656,-0.018417,0.045549,-0.007604,0.020006,0.998733
1.633333000,-1.564728,1.156503,-0.005037,0.000111,-0.025301,0.015284,0.999563
1.641667000,-1.592390,1.206027,-0.029987,-0.056083,-0.031094,-0.003531,0.997936
1.650000000,-1.626182,1.220979,-0.023092,-0.016249,-0.035513,0.000802,0.999237
1.658333000,-1.657148,1.196404,0.014647,0.020569,-0.041546,-0.008455,0.998889
1.666667000,-1.687512,1.204854,0.024897,-0.011701,-0.035287,-0.003357,0.999303
1.675000000,-1.737748,1.236346,0.027459,-0.042697,-0.063036,-0.013685,0.997004
1.683333000,-1.777269,1.245310,0.042440,-0.012242,-0.045040,-0.003206,0.998905
1.691667000,-1.811266,1.203295,0.096104,0.046464,-0.035726,0.002931,0.998277
1.700000000,-1.847793,1.195335,0.123167,0.005687,-0.042747,-0.003652,0.999063
1.708333000,-1.871807,1.197243,0.135069,-0.021790,-0.050228,-0.031437,0.998005
1.716667000,-1.870994,1.194527,0.136790,-0.029158,-0.039823,-0.052743,0.997388
1.725000000,-1.910649,1.173386,0.176326,0.024368,-0.040477,0.003732,0.998876
1.733333000,-1.944806,1.177719,0.191921,-0.016861,-0.051662,-0.019128,0.998339
1.741667000,-1.961988,1.215415,0.170648,-0.056538,-0.036963,-0.026079,0.997375
1.750000000,-1.982762,1.232375,0.168397,-0.020796,-0.024987,-0.003599,0.999465
1.758333000,-1.997641,1.228554,0.179873,0.008555,-0.009704,0.007656,0.999887
1.766667000,-2.013650,1.265068,0.158935,-0.032119,-0.006288,0.013951,0.999367
1.775000000,-2.035660,1.345620,0.105141,-0.083522,-0.017392,0.007833,0.996323
1.783333000,-2.053594,1.406000,0.065477,-0.058954,-0.009415,0.012891,0.998133
1.791667000,-2.082546,1.407706,0.080230,0.013967,-0.008136,0.027658,0.999487
1.800000000,-2.111705,1.438435,0.071196,-0.020116,-0.012401,0.023783,0.999438
1.808333000,-2.143999,1.489356,0.047211,-0.045376,-0.020514,0.018028,0.998597
1.816667000,-2.162354,1.481320,0.064050,0.018295,-0.005928,0.016539,0.999678
1.825000000,-2.186940,1.447569,0.105553,0.048243,-0.009701,0.019648,0.998595
1.833333000,-2.172881,1.420924,0.119608,0.026472,0.010577,-0.006102,0.999575
1.841667000,-2.191240,1.447711,0.107706,-0.020372,-0.006971,0.016049,0.999639
1.850000000,-2.203089,1.438689,0.121695,0.010420,-0.011941,0.001148,0.999874
1.858333000,-2.202120,1.397416,0.155107,0.050044,0.008006,0.007277,0.998688
1.866667000,-2.206900,1.404370,0.152016,-0.003912,0.000190,0.006568,0.999971
1.875000000,-2.217172,1.458454,0.113178,-0.056821,-0.007388,0.004811,0.998345
1.883333000,-2.223402,1.468126,0.108675,-0.009529,-0.005091,0.002071,0.999939
1.891667000,-2.230889,1.442094,0.134289,0.030375,-0.005515,0.003114,0.999519
1.900000000,-2.226758,1.448878,0.126355,-0.009377,0.001695,-0.003366,0.999949
1.908333000,-2.227163,1.478684,0.101937,-0.035813,-0.004432,-0.005009,0.999336
1.916667000,-2.211066,1.474835,0.096065,-0.002037,0.008065,-0.011442,0.999900
1.925000000,-2.196400,1.422738,0.130721,0.048451,0.002068,-0.016220,0.998692
1.933333000,-2.154779,1.421139,0.108657,-0.012262,0.023825,-0.026069,0.999301
1.941667000,-2.112638,1.446998,0.063612,-0.040833,0.027384,-0.022166,0.998545
1.950000000,-2.072360,1.452638,0.036226,-0.014795,0.030320,-0.016113,0.999301
1.958333000,-2.030901,1.416535,0.042595,0.033399,0.034149,-0.014064,0.998759
1.966667000,-1.993678,1.410528,0.026474,0.005673,0.038257,-0.002887,0.999248
1.975000000,-1.932796,1.414435,-0.011242,-0.022503,0.038192,-0.033998,0.998438
1.983333000,-1.888163,1.393986,-0.019821,0.009167,0.027735,-0.025323,0.999252
1.991667000,-1.849333,1.341390,0.001392,0.041236,0.016039,-0.031177,0.998534
2.000000000,-1.842199,1.295772,0.034711,0.041941,-0.004503,-0.014122,0.999010
2.008333000,-1.861645,1.304889,0.038021,-0.011301,-0.022472,-0.001597,0.999682
2.016667000,-1.885830,1.264358,0.084817,0.048840,-0.019576,0.008607,0.998578
2.025000000,-1.906875,1.206541,0.143952,0.076102,-0.003046,0.022165,0.996849
2.033333000,-1.915787,1.194313,0.158851,0.021782,0.002692,0.014699,0.999651
2.041667000,-1.909710,1.215024,0.138331,-0.018681,0.012269,0.007554,0.999722
2.050000000,-1.844139,1.185447,0.125557,0.015637,0.043510,-0.033839,0.998357
2.058333000,-1.791843,1.151412,0.123741,0.036799,0.054822,-0.004494,0.997808
2.066667000,-1.749030,1.128668,0.118062,0.023185,0.042795,-0.005454,0.998800
2.075000000,-1.725696,1.149308,0.087879,-0.021877,0.026052,0.001618,0.999420
2.083333000,-1.678998,1.119664,0.085604,0.021244,0.032532,-0.022437,0.998993
2.091667000,-1.643224,1.073204,0.103247,0.042053,0.024326,-0.018053,0.998656
2.100000000,-1.621930,1.059981,0.101881,0.006470,0.011234,-0.014563,0.999810
2.108333000,-1.607194,1.089315,0.069461,-0.041345,0.003631,-0.015664,0.999016
2.116667000,-1.594312,1.095877,0.056734,-0.014007,0.004399,-0.011816,0.999822
2.125000000,-1.566037,1.057886,0.071699,0.026732,0.008228,-0.026988,0.999244
2.133333000,-1.556401,1.073068,0.053788,-0.021862,0.003231,-0.008918,0.999716
2.141667000,-1.570331,1.124233,0.019823,-0.053432,-0.011391,0.004622,0.998496
2.150000000,-1.569358,1.144740,0.002431,-0.026953,-0.004856,-0.007453,0.999597
2.158333000,-1.567474,1.129246,0.013998,0.013144,-0.003430,-0.006590,0.999886
2.166667000,-1.576351,1.136250,0.013240,-0.006842,-0.008288,0.001704,0.999941
2.175000000,-1.591951,1.183845,-0.017048,-0.049027,-0.012373,0.005650,0.998705
2.183333000,-1.606737,1.198834,-0.021038,-0.017345,-0.016967,-0.001213,0.999705
2.191667000,-1.597991,1.180478,-0.011056,0.019623,0.008594,-0.001362,0.999770
2.200000000,-1.599845,1.178111,-0.008178,0.000346,-0.005106,-0.003697,0.999980
2.208333000,-1.599697,1.207637,-0.032655,-0.034006,-0.001850,-0.002382,0.999417
2.216667000,-1.610127,1.189940,-0.012303,0.025093,-0.003057,0.009842,0.999632
2.225000000,-1.612905,1.155810,0.017156,0.046907,0.011197,0.015780,0.998712
2.233333000,-1.600130,1.139961,0.022701,0.024612,0.024556,0.011923,0.999324
2.241667000,-1.570595,1.154686,-0.006411,-0.005655,0.047625,0.019218,0.998664
2.250000000,-1.530574,1.123585,-0.003925,0.039200,0.050772,0.006352,0.997920
2.258333000,-1.529930,1.068232,0.040849,0.092404,0.054651,0.054239,0.992740
2.266667000,-1.543034,1.066720,0.049420,0.023322,0.017996,0.038075,0.998841
2.275000000,-1.553338,1.096043,0.031138,-0.022324,0.002598,0.017468,0.999595
2.283333000,-1.559247,1.079884,0.047590,0.026057,0.005728,0.014362,0.999541
2.291667000,-1.551731,1.040102,0.075752,0.051523,0.019816,0.012586,0.998396
2.300000000,-1.553375,1.038503,0.077869,0.008462,0.007851,0.011667,0.999865
2.308333000,-1.562981,1.078700,0.050371,-0.041427,-0.006517,0.004730,0.999109
2.316667000,-1.578850,1.091221,0.049080,-0.008609,-0.009905,0.009046,0.999873
2.325000000,-1.595319,1.058778,0.084938,0.043925,-0.005662,0.014663,0.998911
2.333333000,-1.613834,1.067223,0.088501,-0.008119,-0.018169,0.002319,0.999799
2.341667000,-1.625777,1.122327,0.050136,-0.060637,-0.012657,-0.000526,0.998080
2.350000000,-1.635201,1.149241,0.033375,-0.028722,-0.008756,0.001573,0.999548
2.358333000,-1.643490,1.135592,0.049191,0.014462,-0.009592,-0.000503,0.999849
2.366667000,-1.642639,1.147220,0.039106,-0.016519,-0.004082,-0.006358,0.999835
2.375000000,-1.644933,1.190045,0.005194,-0.049030,-0.004786,-0.003330,0.998780
2.383333000,-1.636310,1.200829,-0.008645,-0.016913,0.002312,-0.008806,0.999816
2.391667000,-1.611060,1.162673,0.008252,0.036786,0.018880,-0.010684,0.999088
2.400000000,-1.580107,1.160044,-0.007310,-0.000431,0.028106,-0.006861,0.999581
2.408333000,-1.561675,1.202186,-0.052563,-0.047336,0.018541,-0.001272,0.998706
2.416667000,-1.532786,1.194571,-0.062910,0.004742,0.025490,-0.007431,0.999636
2.425000000,-1.517497,1.166504,-0.048677,0.031901,0.017710,0.000724,0.999334
2.433333000,-1.508160,1.179580,-0.064845,-0.013288,0.011577,0.001799,0.999843
2.441667000,-1.518014,1.221826,-0.094051,-0.040711,-0.002730,0.010007,0.999117
2.450000000,-1.524454,1.267049,-0.127716,-0.040507,0.005763,0.016406,0.999028
2.458333000,-1.526455,1.252344,-0.114533,0.024151,0.009323,0.013448,0.999574
2.466667000,-1.533632,1.283605,-0.136299,-0.023077,0.008075,0.019944,0.999502
2.475000000,-1.558805,1.336881,-0.165995,-0.041700,-0.004232,0.029320,0.998691
2.483333000,-1.580198,1.361032,-0.173845,-0.004935,0.007788,0.037946,0.999237
2.491667000,-1.601415,1.323405,-0.130737,0.065706,0.014432,0.041785,0.996859
2.500000000,-1.623230,1.330865,-0.124537,0.022142,0.021825,0.053520,0.998083
2.508333000,-1.650547,1.393869,-0.161114,-0.034067,0.020377,0.063712,0.997179
2.516667000,-1.672889,1.424768,-0.174014,-0.004765,0.018339,0.051993,0.998468
2.525000000,-1.700707,1.396254,-0.134613,0.055552,0.006228,0.041901,0.997557
2.533333000,-1.726053,1.439008,-0.155616,-0.027360,0.000095,0.034402,0.999033
2.541667000,-1.776515,1.542243,-0.212619,-0.088103,-0.021578,0.042156,0.994985
2.550000000,-1.811385,1.587398,-0.230414,-0.030763,-0.011286,0.032773,0.998926
2.558333000,-1.839358,1.602925,-0.227515,-0.000799,-0.006900,0.028494,0.999570
2.566667000,-1.878907,1.650654,-0.244903,-0.041102,-0.026557,0.019365,0.998614
2.575000000,-1.904598,1.711357,-0.281058,-0.063595,-0.022079,0.005369,0.997717
2.583333000,-1.925199,1.759787,-0.309974,-0.050213,-0.016818,0.005630,0.998581
2.591667000,-1.938925,1.751563,-0.295440,0.012260,-0.010082,0.006111,0.999855
2.600000000,-1.938720,1.751871,-0.295957,-0.001243,-0.000878,-0.001386,0.999998
2.608333000,-1.950442,1.767470,-0.302531,-0.019149,-0.014570,-0.002693,0.999707
2.616667000,-1.939984,1.735050,-0.281522,0.033857,0.007873,-0.003956,0.999388
2.625000000,-1.931231,1.667160,-0.229970,0.080428,0.017102,0.008000,0.996582
2.633333000,-1.923004,1.655821,-0.225286,0.012713,0.008960,0.000042,0.999879
